order_id,customer_id,customer_loyalty_tier,customer_acquisition_channel,customer_signup_date,restaurant_id,restaurant_cuisine,restaurant_city,restaurant_rating,restaurant_avg_prep_time,menu_item_id,menu_item_name,menu_item_category,item_price,quantity,order_timestamp,delivery_timestamp,delivery_duration_actual,delivery_duration_estimated,delivery_fee,tip,total_amount,discount_code,discount_type,discount_value,order_status,weather_temperature,weather_precipitation,is_weekend,is_holiday,event_flag
6642,6481,Bronze,organic,19-10-2024,184,Fast Food,Phoenix,4.8,31,1013,Building Main Course,Main Course,15.21,2,08-01-2023 03:20,08-01-2023 04:25,65,44,2.14,3.33,35.89,,,0,completed,10,5.1,TRUE,FALSE,
1179,2858,Bronze,paid_ads,14-05-2023,83,Mexican,Philadelphia,3.8,19,437,Movie Dessert,Dessert,28.3,1,08-01-2023 03:36,08-01-2023 04:30,54,48,5.59,2.28,36.17,,,0,completed,7.1,0,TRUE,FALSE,
9110,4350,Silver,referral,30-03-2024,92,Indian,Chicago,3.1,18,494,Worker Pasta,Pasta,24.6,3,08-01-2023 06:36,08-01-2023 07:21,45,31,7.01,1.22,82.03,,,0,completed,0.9,1.6,TRUE,FALSE,
7995,1429,Silver,paid_ads,10-12-2024,131,Indian,New York,3.7,25,707,Yard Pasta,Pasta,9.61,1,08-01-2023 07:43,08-01-2023 08:43,60,47,3.88,0.12,13.61,,,0,completed,10.1,0,TRUE,FALSE,
10370,6724,Bronze,paid_ads,19-01-2023,5,Fast Food,Houston,4.2,25,24,Play Pizza,Pizza,28.51,1,08-01-2023 12:07,08-01-2023 12:55,48,39,2.83,6.51,37.85,,,0,completed,3,0,TRUE,FALSE,
2819,6780,Silver,organic,25-07-2024,52,Japanese,New York,3.8,26,270,Often Main Course,Main Course,24.91,3,08-01-2023 15:28,08-01-2023 16:20,52,42,6.42,17.56,92.29,PROMO-WAKH,free_delivery,6.42,completed,-0.9,0,TRUE,FALSE,
10661,7857,Bronze,paid_ads,17-12-2023,147,Fast Food,Chicago,4.3,14,790,Choice Appetizer,Appetizer,34.04,3,08-01-2023 19:16,08-01-2023 20:09,53,27,7.39,12.31,121.82,,,0,completed,5.3,1.9,TRUE,FALSE,
7600,7301,Silver,paid_ads,18-10-2023,137,Italian,Phoenix,4.7,25,738,Red Sushi,Sushi,10.21,1,08-01-2023 21:17,08-01-2023 22:02,45,47,5.93,2.17,18.31,,,0,completed,4.3,0,TRUE,FALSE,
4986,6646,Silver,organic,30-08-2024,24,Mediterranean,Houston,3.7,14,128,Arrive Main Course,Main Course,26.41,2,09-01-2023 00:48,09-01-2023 01:11,23,27,7.07,10.57,70.46,,,0,completed,10.7,0,FALSE,FALSE,
1856,7671,Bronze,social_media,21-04-2024,101,American,New York,3.1,10,543,Enter Burger,Burger,8.36,1,09-01-2023 01:02,09-01-2023 01:37,35,27,7.98,1.21,9.57,PROMO-VHKM,free_delivery,7.98,completed,1.2,0,FALSE,FALSE,
3105,2922,Silver,paid_ads,22-10-2023,195,American,Chicago,3.7,15,1082,Vote Dessert,Dessert,19.19,1,09-01-2023 01:55,09-01-2023 02:33,38,39,4.99,3.6,27.78,,,0,completed,9.9,0,FALSE,FALSE,
9093,8167,Bronze,social_media,16-06-2024,64,Italian,New York,4,15,325,Several Pizza,Pizza,28.05,2,09-01-2023 02:09,09-01-2023 02:45,36,33,7.6,13.05,76.75,,,0,completed,2.7,4.9,FALSE,FALSE,
9558,7245,Silver,organic,05-08-2023,123,Chinese,Houston,4.3,26,659,Family Pizza,Pizza,14.7,2,09-01-2023 03:29,09-01-2023 04:17,48,51,4.06,4.16,37.62,,,0,completed,3,0,FALSE,FALSE,
1307,879,Bronze,email,24-07-2024,16,Mexican,Phoenix,3.5,18,85,Figure Beverage,Beverage,29.18,1,09-01-2023 05:00,09-01-2023 05:45,45,39,6.46,3.73,36.45,PROMO-CHCB,percentage,2.92,completed,3.1,0,FALSE,FALSE,
10487,8503,Bronze,paid_ads,10-03-2023,187,Chinese,Chicago,3.6,10,1026,Serious Appetizer,Appetizer,8.87,1,09-01-2023 05:47,09-01-2023 06:38,51,33,7.4,0.01,14.51,PROMO-FKOZ,percentage,1.77,completed,9.3,1,FALSE,FALSE,
9773,9307,Silver,paid_ads,25-08-2023,85,American,Los Angeles,4.2,16,451,Over Appetizer,Appetizer,18.66,1,09-01-2023 07:51,09-01-2023 08:31,40,29,5.12,2.53,26.31,,,0,completed,0.6,0,FALSE,FALSE,
7801,1322,Bronze,organic,23-11-2023,181,Mexican,San Diego,3.2,20,994,Hard Dessert,Dessert,12.63,2,09-01-2023 11:17,09-01-2023 12:01,44,33,5.75,5.16,36.17,,,0,completed,2.6,0,FALSE,FALSE,
1293,4376,Bronze,organic,02-11-2024,190,Japanese,New York,4.6,12,1049,Product Pizza,Pizza,14.91,1,09-01-2023 13:21,09-01-2023 13:48,27,27,7.81,2.84,25.56,,,0,completed,5.2,0,FALSE,FALSE,
2860,9159,Silver,email,26-05-2023,191,American,Chicago,5,10,1059,Camera Dessert,Dessert,7.82,2,09-01-2023 13:31,09-01-2023 14:20,49,39,3.5,2.53,19.67,PROMO-HFIV,fixed_amount,2,completed,6,0,FALSE,FALSE,
7513,8887,Bronze,paid_ads,30-09-2023,124,American,Los Angeles,3.6,23,669,Threat Sushi,Sushi,24.86,1,09-01-2023 18:17,09-01-2023 19:14,57,50,4.13,0.15,29.14,,,0,completed,7.2,0,FALSE,FALSE,
2054,5006,Gold,social_media,30-03-2023,177,Fast Food,Houston,4.7,10,972,Ever Main Course,Main Course,10.53,1,09-01-2023 19:17,09-01-2023 19:51,34,21,6.62,2.44,19.59,,,0,completed,3.8,1.2,FALSE,FALSE,
8245,8463,Silver,email,23-09-2023,66,Chinese,Los Angeles,4.5,17,343,Item Appetizer,Appetizer,33.28,1,09-01-2023 20:00,09-01-2023 20:48,48,42,4.04,3.57,30.89,PROMO-JAZA,fixed_amount,10,completed,7.9,0,FALSE,FALSE,
7791,5637,Silver,email,22-02-2024,180,Fast Food,New York,3.6,26,988,Beat Burger,Burger,10.62,3,09-01-2023 23:52,10-01-2023 00:45,53,46,4.99,4.55,41.4,,,0,completed,-2.3,1.2,FALSE,FALSE,
4826,5221,Bronze,email,17-11-2024,173,Fast Food,Los Angeles,3.2,32,952,Manage Pizza,Pizza,5.82,1,10-01-2023 00:42,,,61,2.29,0.58,8.69,,,0,cancelled,6,9.7,FALSE,FALSE,
1133,9604,Bronze,referral,03-04-2023,86,Fast Food,Chicago,3.1,12,457,Beat Beverage,Beverage,32.23,1,10-01-2023 04:08,10-01-2023 04:38,30,34,5.38,2.81,40.42,,,0,completed,6.5,0,FALSE,FALSE,
10785,3028,Bronze,organic,21-05-2024,164,Indian,Los Angeles,4.1,14,899,Occur Beverage,Beverage,11.76,1,10-01-2023 04:32,10-01-2023 05:09,37,29,5.75,1.5,19.01,,,0,completed,2.4,0,FALSE,FALSE,
1393,3125,Bronze,social_media,03-07-2024,77,Indian,New York,4.6,13,398,Community Main Course,Main Course,21.24,1,10-01-2023 05:23,10-01-2023 06:00,37,28,2.49,2.63,26.36,,,0,completed,6.9,0,FALSE,FALSE,
7064,1754,Bronze,email,22-11-2023,164,Indian,Los Angeles,4.1,14,899,Occur Beverage,Beverage,11.76,1,10-01-2023 06:32,10-01-2023 07:16,44,40,3.45,1.05,16.26,,,0,completed,2.4,0,FALSE,FALSE,
3295,8187,Silver,paid_ads,11-07-2024,66,Chinese,Los Angeles,4.5,17,343,Item Appetizer,Appetizer,33.28,1,10-01-2023 08:23,10-01-2023 09:18,55,41,4.59,6.69,44.56,,,0,completed,4.6,0,FALSE,FALSE,
1122,5100,Bronze,paid_ads,28-05-2023,151,Fast Food,Houston,4,26,813,Rise Beverage,Beverage,30.84,1,10-01-2023 13:45,10-01-2023 14:35,50,40,6.68,0.39,37.91,,,0,completed,1,0,FALSE,FALSE,
7024,4336,Gold,social_media,17-02-2024,171,Mediterranean,Houston,3.2,22,940,Least Beverage,Beverage,13.72,1,10-01-2023 15:30,10-01-2023 16:40,70,45,2.12,0.4,14.18,PROMO-SHBS,percentage,2.06,completed,6.3,3.2,FALSE,FALSE,
10131,3286,Bronze,paid_ads,06-01-2024,9,American,Philadelphia,3,28,47,Clearly Pasta,Pasta,8.86,1,10-01-2023 15:31,10-01-2023 16:18,47,42,3.98,0.18,13.02,,,0,completed,7.7,14.2,FALSE,FALSE,
6098,8553,Bronze,social_media,01-05-2023,167,Mediterranean,Philadelphia,4.9,11,915,Southern Appetizer,Appetizer,24.91,2,10-01-2023 17:17,10-01-2023 17:53,36,34,2.02,7.04,58.88,,,0,completed,3.3,0,FALSE,FALSE,
2831,8926,Bronze,email,27-04-2024,30,Indian,Phoenix,4.3,13,162,Later Pizza,Pizza,5.54,1,10-01-2023 17:24,10-01-2023 17:49,25,29,5.12,0.57,6.11,PROMO-URRH,free_delivery,5.12,completed,5,0,FALSE,FALSE,
9832,852,Gold,referral,17-07-2024,57,Mediterranean,San Antonio,4.9,17,295,End Main Course,Main Course,25.8,3,10-01-2023 18:13,10-01-2023 18:55,42,34,4.98,8.75,86.15,PROMO-UNXK,free_delivery,4.98,completed,5.1,0,FALSE,FALSE,
7540,860,Bronze,organic,06-12-2023,18,Mediterranean,Phoenix,4.5,23,92,Fall Pizza,Pizza,19.72,1,10-01-2023 18:19,,,41,6.52,2.84,22.56,PROMO-PKJS,free_delivery,6.52,cancelled,3.9,0,FALSE,FALSE,
2683,1351,Silver,paid_ads,09-09-2023,139,American,Houston,3.9,15,750,These Appetizer,Appetizer,21.06,2,10-01-2023 19:11,10-01-2023 20:05,54,40,2.01,3.41,47.54,,,0,completed,5.9,0,FALSE,FALSE,
3599,4919,Bronze,email,27-11-2024,104,Indian,Philadelphia,4.3,15,557,Case Appetizer,Appetizer,8.98,1,10-01-2023 21:17,10-01-2023 22:04,47,40,6.54,0.41,15.93,,,0,completed,12.6,0,FALSE,FALSE,
7947,5731,Bronze,social_media,24-01-2024,60,Mexican,Chicago,3.2,27,309,Artist Pasta,Pasta,31.55,1,10-01-2023 22:04,,,44,7.34,2.42,33.97,PROMO-HRNZ,free_delivery,7.34,cancelled,9.3,0,FALSE,FALSE,
3750,327,Silver,paid_ads,18-03-2024,107,Japanese,Houston,4,22,569,Bag Appetizer,Appetizer,28.87,1,11-01-2023 00:05,11-01-2023 00:56,51,51,3.89,7.17,39.93,,,0,completed,4.1,0,FALSE,FALSE,
7983,2121,Bronze,referral,16-06-2023,33,Indian,Houston,4.2,25,176,Claim Main Course,Main Course,16.97,1,11-01-2023 00:16,11-01-2023 01:09,53,46,3.99,4.04,25,,,0,completed,6.3,0,FALSE,FALSE,
10057,994,Bronze,paid_ads,23-07-2024,178,Fast Food,New York,3,27,973,Hundred Appetizer,Appetizer,24.63,1,11-01-2023 02:10,11-01-2023 03:17,67,56,2,5.89,32.52,,,0,completed,4.4,1.4,FALSE,FALSE,
10935,5376,Bronze,social_media,06-10-2023,171,Mediterranean,Houston,3.2,22,938,Discuss Pasta,Pasta,30.86,1,11-01-2023 03:56,11-01-2023 04:34,38,43,4.56,0.21,32.54,PROMO-NTXH,percentage,3.09,completed,3.4,0,FALSE,FALSE,
7931,1767,Silver,social_media,16-08-2023,186,Mexican,San Diego,4.6,22,1019,Establish Main Course,Main Course,29.22,2,11-01-2023 08:28,11-01-2023 08:56,28,33,5.67,1.31,65.42,,,0,completed,8.9,0,FALSE,FALSE,
2596,9373,Silver,social_media,11-04-2023,42,American,San Antonio,4.9,12,218,Movement Sushi,Sushi,12.15,1,11-01-2023 10:07,11-01-2023 10:44,37,30,2.73,0.14,15.02,,,0,completed,5,2.9,FALSE,FALSE,
1055,1965,Silver,social_media,07-04-2023,151,Fast Food,Houston,4,26,813,Rise Beverage,Beverage,30.84,1,11-01-2023 15:59,11-01-2023 16:44,45,41,5.93,6.29,43.06,,,0,completed,5,0,FALSE,FALSE,
2625,6602,Bronze,email,05-10-2023,31,Mexican,Philadelphia,4.6,30,164,Past Sushi,Sushi,32.56,4,11-01-2023 21:41,11-01-2023 22:40,59,56,4.18,32.28,162.52,PROMO-MQED,free_delivery,4.18,completed,14,0,FALSE,FALSE,
7741,2782,Bronze,email,19-04-2024,9,American,Philadelphia,3,28,48,Dinner Pasta,Pasta,25.71,1,12-01-2023 03:11,12-01-2023 04:14,63,52,6.03,3.49,35.23,,,0,completed,6.9,0,FALSE,FALSE,
10721,7020,Bronze,email,04-11-2024,149,Italian,San Diego,3.7,13,801,Various Appetizer,Appetizer,27.44,1,12-01-2023 04:10,12-01-2023 04:45,35,35,3.5,4.81,35.75,,,0,completed,3.6,0,FALSE,FALSE,
7721,2906,Bronze,referral,04-09-2024,133,Italian,Houston,3,34,718,Price Dessert,Dessert,5.77,3,12-01-2023 05:37,12-01-2023 06:44,67,61,6.64,1.52,25.47,,,0,completed,6.3,0,FALSE,FALSE,
10019,8291,Bronze,social_media,21-05-2024,16,Mexican,Phoenix,3.5,18,84,Spring Beverage,Beverage,10.6,3,12-01-2023 08:53,,,34,5.28,6.08,43.16,,,0,cancelled,4.8,0,FALSE,FALSE,
1541,244,Bronze,social_media,28-01-2023,115,American,Chicago,4.7,13,613,Such Sushi,Sushi,25.1,1,12-01-2023 11:17,12-01-2023 11:52,35,31,5.19,4.12,34.41,,,0,completed,6.8,0,FALSE,FALSE,
3406,4038,Bronze,organic,12-06-2024,194,American,San Diego,4.6,32,1071,Raise Sushi,Sushi,12.03,1,12-01-2023 12:47,12-01-2023 14:00,73,60,4.92,2.41,19.36,,,0,completed,1,7.8,FALSE,FALSE,
2838,7939,Silver,referral,27-09-2024,44,Mediterranean,New York,3.7,20,234,Start Sushi,Sushi,23.72,1,12-01-2023 13:56,12-01-2023 14:39,43,34,7.04,2.97,33.73,,,0,completed,3.3,0,FALSE,FALSE,
2895,9693,Bronze,paid_ads,05-01-2024,176,Japanese,Houston,3.6,31,962,Recognize Sushi,Sushi,13.29,1,12-01-2023 18:31,12-01-2023 19:14,43,48,5.32,0.64,17.25,PROMO-NVVU,fixed_amount,2,completed,6.6,0,FALSE,FALSE,
9998,5495,Gold,email,02-11-2024,156,Chinese,San Antonio,4.3,22,848,Teacher Appetizer,Appetizer,9.47,1,12-01-2023 21:36,12-01-2023 22:38,62,42,2.95,1.13,13.55,,,0,completed,5.9,2.2,FALSE,FALSE,
4140,2710,Silver,organic,21-02-2023,28,Chinese,Philadelphia,3.8,29,147,Individual Main Course,Main Course,16.36,1,12-01-2023 22:16,12-01-2023 23:14,58,56,5.74,1.28,23.38,,,0,completed,5.7,0,FALSE,FALSE,
7899,7702,Silver,paid_ads,05-06-2024,38,Italian,Philadelphia,3,19,196,Building Beverage,Beverage,27.5,1,13-01-2023 00:00,13-01-2023 00:50,50,37,5.07,4.77,37.34,,,0,completed,7.1,0,FALSE,FALSE,
6119,7796,Silver,referral,12-08-2023,165,Chinese,San Antonio,4.9,24,906,Improve Beverage,Beverage,12.49,1,13-01-2023 03:06,13-01-2023 03:58,52,46,2.4,0.43,15.32,,,0,completed,5.9,0,FALSE,FALSE,
3248,7089,Bronze,paid_ads,06-08-2023,185,Italian,Phoenix,4.5,26,1014,Organization Pizza,Pizza,11.47,1,13-01-2023 04:37,13-01-2023 05:17,40,44,5.48,0.95,17.9,,,0,completed,0.5,0,FALSE,FALSE,
6335,1048,Silver,organic,17-08-2023,189,American,New York,4.5,18,1046,Person Burger,Burger,26.91,3,13-01-2023 06:09,13-01-2023 06:56,47,41,2.47,0.13,83.33,,,0,completed,0.1,0,FALSE,FALSE,
5406,4379,Bronze,organic,11-05-2023,75,Mexican,New York,4,22,386,Some Main Course,Main Course,29.77,3,13-01-2023 09:34,13-01-2023 10:12,38,42,6.34,18.21,113.86,,,0,completed,9.3,0,FALSE,FALSE,
1253,9508,Bronze,referral,18-06-2023,70,Japanese,Chicago,3.6,31,364,Challenge Main Course,Main Course,24.66,1,13-01-2023 12:29,13-01-2023 13:36,67,59,5.92,2.51,33.09,,,0,completed,9.8,0,FALSE,FALSE,
7316,9579,Bronze,social_media,25-07-2024,53,Fast Food,Houston,4.7,15,274,Turn Burger,Burger,30.25,1,13-01-2023 16:00,13-01-2023 16:58,58,44,4.95,5.87,41.07,,,0,completed,12.1,0,FALSE,FALSE,
3338,6545,Bronze,referral,12-08-2023,40,Fast Food,San Diego,3.4,23,208,Coach Appetizer,Appetizer,13.17,1,13-01-2023 17:11,13-01-2023 18:16,65,49,6.48,0.32,19.97,,,0,completed,3.8,3.9,FALSE,FALSE,
8147,6712,Bronze,social_media,07-12-2023,53,Fast Food,Houston,4.7,15,275,Policy Pizza,Pizza,19.89,1,13-01-2023 19:46,13-01-2023 20:27,41,32,3.67,0.96,24.52,,,0,completed,1.9,0,FALSE,FALSE,
2107,7222,Bronze,email,31-08-2023,184,Fast Food,Phoenix,4.8,31,1007,Pretty Appetizer,Appetizer,8.19,1,13-01-2023 20:51,13-01-2023 21:40,49,53,4.67,1.74,14.6,,,0,completed,3.1,0,FALSE,FALSE,
1315,9930,Silver,referral,17-03-2024,92,Indian,Chicago,3.1,18,496,Upon Pizza,Pizza,19.8,1,13-01-2023 23:28,14-01-2023 00:19,51,40,2.08,2.95,24.83,,,0,completed,2,0,FALSE,FALSE,
10944,8614,Gold,paid_ads,24-03-2023,165,Chinese,San Antonio,4.9,24,902,Assume Dessert,Dessert,7.07,1,14-01-2023 00:06,,,43,7.92,0.01,15,,,0,cancelled,2.5,1.9,TRUE,FALSE,
1512,6993,Bronze,email,07-07-2024,30,Indian,Phoenix,4.3,13,159,Everyone Beverage,Beverage,23.45,1,14-01-2023 00:33,14-01-2023 01:16,43,36,2.33,5.31,31.09,,,0,completed,9.6,0,TRUE,FALSE,
2543,8063,Gold,organic,04-07-2023,171,Mediterranean,Houston,3.2,22,940,Least Beverage,Beverage,13.72,3,14-01-2023 01:24,14-01-2023 02:14,50,46,2.62,10.12,53.9,,,0,completed,3.7,0,TRUE,FALSE,
1845,3802,Bronze,email,14-05-2023,86,Fast Food,Chicago,3.1,12,460,Past Sushi,Sushi,34.6,3,14-01-2023 02:37,14-01-2023 03:18,41,37,4.96,17.16,125.92,,,0,completed,1.6,0,TRUE,FALSE,
2222,5363,Bronze,email,21-12-2024,76,Chinese,Houston,4,13,394,Treatment Pizza,Pizza,8.48,1,14-01-2023 02:46,14-01-2023 03:35,49,33,4.25,1.54,14.27,,,0,completed,0.9,0.3,TRUE,FALSE,
2941,5474,Bronze,social_media,14-04-2023,167,Mediterranean,Philadelphia,4.9,11,917,Husband Appetizer,Appetizer,33.1,1,14-01-2023 04:01,14-01-2023 04:44,43,31,5.18,1.11,39.39,,,0,completed,6.6,3.1,TRUE,FALSE,
3533,9604,Bronze,referral,03-04-2023,172,Mexican,San Diego,3,14,943,Improve Appetizer,Appetizer,28.82,1,14-01-2023 04:01,14-01-2023 04:49,48,41,7,5.52,41.34,,,0,completed,5.8,0,TRUE,FALSE,
7904,4571,Silver,social_media,25-01-2024,83,Mexican,Philadelphia,3.8,19,439,Today Pasta,Pasta,27.83,1,14-01-2023 07:29,14-01-2023 08:15,46,47,2.94,0.69,31.46,,,0,completed,7.7,0,TRUE,FALSE,
8633,2453,Bronze,paid_ads,05-09-2024,31,Mexican,Philadelphia,4.6,30,164,Past Sushi,Sushi,32.56,1,14-01-2023 09:01,14-01-2023 10:03,62,59,5.83,7.24,45.63,,,0,completed,2.3,0,TRUE,FALSE,
4797,2084,Silver,referral,04-03-2023,119,Mediterranean,San Antonio,3.3,34,639,American Burger,Burger,23.72,1,14-01-2023 11:30,14-01-2023 12:15,45,45,2.1,2.99,28.81,,,0,completed,6.2,0,TRUE,FALSE,
6099,9543,Bronze,organic,14-08-2024,107,Japanese,Houston,4,22,570,You Sushi,Sushi,25.3,1,14-01-2023 12:43,14-01-2023 13:19,36,33,6.73,0.89,32.92,,,0,completed,11.9,0,TRUE,FALSE,
6012,5164,Bronze,referral,28-09-2023,28,Chinese,Philadelphia,3.8,29,147,Individual Main Course,Main Course,16.36,1,14-01-2023 13:50,14-01-2023 14:36,46,46,6.88,0.36,23.6,,,0,completed,4.9,0,TRUE,FALSE,
10823,4834,Silver,social_media,05-03-2024,179,Italian,Los Angeles,4.6,24,983,Soldier Burger,Burger,9.87,1,14-01-2023 13:53,14-01-2023 14:32,39,44,4.27,1.09,15.23,,,0,completed,4.4,0,TRUE,FALSE,
10763,6802,Silver,paid_ads,16-08-2023,175,Mediterranean,New York,3.1,10,960,Person Sushi,Sushi,20.7,2,14-01-2023 14:02,14-01-2023 14:43,41,34,3.03,0.06,44.49,,,0,completed,3.8,0,TRUE,FALSE,
2642,3341,Bronze,referral,24-09-2023,142,Italian,Houston,3.9,30,768,Student Dessert,Dessert,13.38,3,14-01-2023 16:56,14-01-2023 17:34,38,43,6.86,9.65,56.65,,,0,completed,4,0,TRUE,FALSE,
5135,3845,Bronze,email,16-07-2024,21,Japanese,Chicago,4.3,24,110,Congress Pizza,Pizza,27.81,1,14-01-2023 18:18,14-01-2023 19:14,56,46,7.45,1.19,36.45,,,0,completed,7.6,8.4,TRUE,FALSE,
1619,640,Bronze,paid_ads,23-04-2024,76,Chinese,Houston,4,13,394,Treatment Pizza,Pizza,8.48,1,14-01-2023 18:24,14-01-2023 19:04,40,27,2.44,0.89,11.81,,,0,completed,1.1,0,TRUE,FALSE,
9586,9767,Silver,paid_ads,12-03-2023,84,Mediterranean,San Antonio,3.2,28,443,Author Beverage,Beverage,18.86,1,14-01-2023 19:20,14-01-2023 19:55,35,40,5.47,2.86,27.19,,,0,completed,-2.1,0,TRUE,FALSE,
8597,8097,Silver,social_media,08-06-2023,139,American,Houston,3.9,15,747,Fish Burger,Burger,17.56,3,14-01-2023 22:34,14-01-2023 23:12,38,41,7.62,8.89,69.19,,,0,completed,9.3,0,TRUE,FALSE,
6077,8152,Bronze,social_media,16-07-2023,140,Italian,Houston,3.2,21,754,Develop Dessert,Dessert,6.28,1,14-01-2023 22:57,14-01-2023 23:38,41,41,5.85,0.89,13.02,,,0,completed,6.2,0,TRUE,FALSE,
5769,8378,Bronze,referral,23-05-2023,25,Indian,Los Angeles,3.5,12,130,Term Main Course,Main Course,18.16,1,15-01-2023 03:58,15-01-2023 04:29,31,29,6.91,0.81,25.88,,,0,completed,3.5,0,TRUE,FALSE,
7346,5401,Gold,email,29-02-2024,94,Japanese,Los Angeles,3.7,10,505,Of Sushi,Sushi,6.2,1,15-01-2023 04:03,15-01-2023 04:26,23,26,3.37,0.73,6.93,PROMO-IKHT,free_delivery,3.37,completed,11.6,0,TRUE,FALSE,
8972,1319,Gold,email,04-07-2024,133,Italian,Houston,3,34,720,Record Dessert,Dessert,21.49,1,15-01-2023 06:09,15-01-2023 07:18,69,55,2.6,1.73,25.82,,,0,completed,4.1,0,TRUE,FALSE,
5649,8720,Silver,email,23-07-2024,4,American,New York,4.8,29,22,Early Burger,Burger,7.73,2,15-01-2023 09:03,15-01-2023 10:00,57,55,4.25,0.35,20.06,,,0,completed,-1.5,0,TRUE,FALSE,
3527,3260,Bronze,paid_ads,19-08-2023,189,American,New York,4.5,18,1041,Industry Sushi,Sushi,7.9,1,15-01-2023 10:34,15-01-2023 11:25,51,42,4.36,0.77,13.03,,,0,completed,5.8,0,TRUE,FALSE,
9034,3484,Bronze,social_media,06-02-2024,160,Indian,Chicago,4.2,12,875,Face Burger,Burger,29.04,2,15-01-2023 11:04,15-01-2023 11:57,53,40,6.71,8.84,73.63,,,0,completed,6.3,0,TRUE,FALSE,
3432,3020,Bronze,referral,31-03-2024,154,Fast Food,San Diego,3.3,30,831,Enjoy Beverage,Beverage,31.2,1,15-01-2023 12:42,15-01-2023 13:38,56,46,4.43,0.8,33.31,PROMO-EAUA,percentage,3.12,completed,6.4,0.9,TRUE,FALSE,
4102,4780,Bronze,organic,10-07-2023,119,Mediterranean,San Antonio,3.3,34,634,Store Appetizer,Appetizer,21.7,1,15-01-2023 13:17,15-01-2023 14:15,58,44,3.41,0.9,26.01,,,0,completed,3.3,0,TRUE,FALSE,
7843,9760,Silver,organic,28-09-2023,55,American,New York,3.3,23,282,Road Pasta,Pasta,28.98,1,15-01-2023 13:52,15-01-2023 14:47,55,42,7.31,0.63,36.92,,,0,completed,1.2,9.6,TRUE,FALSE,
9995,8767,Bronze,social_media,09-01-2024,72,Chinese,San Diego,4.6,26,373,Level Appetizer,Appetizer,20.48,2,15-01-2023 18:18,15-01-2023 19:11,53,52,6.69,0.01,47.66,,,0,completed,4.8,0,TRUE,FALSE,
3971,1325,Bronze,social_media,16-02-2024,184,Fast Food,Phoenix,4.8,31,1009,Edge Sushi,Sushi,25.45,2,15-01-2023 19:29,15-01-2023 20:27,58,53,5.99,11.92,68.81,,,0,completed,10.2,0,TRUE,FALSE,
2177,4405,Silver,organic,16-06-2024,55,American,New York,3.3,23,286,Inside Burger,Burger,32.52,1,15-01-2023 22:42,15-01-2023 23:29,47,37,3.23,6.82,42.57,,,0,completed,4.9,0,TRUE,FALSE,
4802,9405,Bronze,referral,22-01-2023,77,Indian,New York,4.6,13,404,Step Sushi,Sushi,14.03,1,16-01-2023 00:54,16-01-2023 01:20,26,31,3.22,0.81,18.06,,,0,completed,3.9,0,FALSE,FALSE,
2313,5938,Silver,email,26-10-2023,17,Indian,Houston,3.7,16,90,Blood Sushi,Sushi,34.08,1,16-01-2023 01:33,16-01-2023 02:21,48,36,4.94,4.92,43.94,,,0,completed,2.9,1.8,FALSE,FALSE,
6494,1435,Bronze,referral,19-04-2023,129,Indian,San Diego,3.8,31,696,Environmental Pasta,Pasta,20.47,3,16-01-2023 03:04,16-01-2023 04:04,60,51,5.18,12.31,78.9,,,0,completed,4.1,0,FALSE,FALSE,
7748,8730,Bronze,paid_ads,02-12-2023,166,Italian,San Antonio,3.8,34,908,Speech Dessert,Dessert,13.04,1,16-01-2023 04:04,16-01-2023 05:01,57,51,3.53,1.19,17.76,,,0,completed,7.1,0,FALSE,FALSE,
3908,7555,Bronze,organic,14-09-2024,118,Japanese,New York,3.3,29,629,Simple Beverage,Beverage,20.46,1,16-01-2023 04:21,16-01-2023 05:04,43,43,2.73,3.78,16.97,PROMO-LJEE,fixed_amount,10,completed,5.2,0,FALSE,FALSE,
3923,4954,Silver,social_media,13-08-2023,183,Japanese,Houston,4.3,34,1002,Allow Pizza,Pizza,18.07,1,16-01-2023 06:21,16-01-2023 07:27,66,57,4.17,3.92,26.16,,,0,completed,5.5,0,FALSE,FALSE,
8076,9767,Silver,paid_ads,12-03-2023,84,Mediterranean,San Antonio,3.2,28,447,International Beverage,Beverage,11.77,1,16-01-2023 07:07,16-01-2023 08:24,77,56,4.56,1.47,17.8,,,0,completed,8.1,0.7,FALSE,FALSE,
6444,8385,Bronze,email,31-01-2024,61,Fast Food,New York,4.2,11,312,Western Sushi,Sushi,28.72,1,16-01-2023 07:11,16-01-2023 07:57,46,30,2.31,6.38,32.41,PROMO-ATSM,fixed_amount,5,completed,4.1,9,FALSE,FALSE,
4248,9379,Bronze,email,25-07-2024,23,Chinese,Philadelphia,3.2,30,121,Onto Pizza,Pizza,27.52,1,16-01-2023 07:16,16-01-2023 08:12,56,57,5.38,1.44,29.34,PROMO-MSGI,fixed_amount,5,completed,4.4,0,FALSE,FALSE,
3975,8667,Bronze,referral,12-01-2023,62,American,Philadelphia,5,14,317,My Pasta,Pasta,5.64,3,16-01-2023 07:33,16-01-2023 08:21,48,38,2,3.81,22.73,,,0,completed,2.2,1.1,FALSE,FALSE,
3143,4270,Bronze,paid_ads,23-10-2023,26,Japanese,Los Angeles,3.5,21,138,White Main Course,Main Course,23.6,2,16-01-2023 09:18,16-01-2023 10:12,54,48,2.9,9.5,59.6,,,0,completed,9.8,0,FALSE,FALSE,
